1,1,520.00,79.00,62.00,51.00,0.48,-1,-1,-1
1,2,927.00,61.00,39.00,29.00,0.46,-1,-1,-1
1,3,562.00,60.00,50.00,40.00,0.45,-1,-1,-1
1,4,835.00,52.00,36.00,28.00,0.44,-1,-1,-1
1,5,897.00,51.00,30.00,22.00,0.44,-1,-1,-1
1,6,630.00,26.00,39.00,30.00,0.04,-1,-1,-1
2,1,520.00,79.00,62.00,51.00,0.48,-1,-1,-1
2,2,927.00,61.00,39.00,29.00,0.46,-1,-1,-1
2,3,562.00,60.00,50.00,40.00,0.45,-1,-1,-1
2,4,835.00,52.00,36.00,28.00,0.44,-1,-1,-1
2,5,897.00,51.00,30.00,22.00,0.44,-1,-1,-1
2,6,630.00,26.00,39.00,30.00,0.04,-1,-1,-1
3,1,520.00,79.00,62.00,52.00,0.48,-1,-1,-1
3,2,927.00,61.00,39.00,29.00,0.46,-1,-1,-1
3,3,560.00,61.00,50.00,40.00,0.42,-1,-1,-1
3,4,824.00,42.00,33.00,26.00,0.43,-1,-1,-1
3,5,898.00,52.00,30.00,21.00,0.43,-1,-1,-1
4,1,518.00,80.00,63.00,52.00,0.47,-1,-1,-1
4,2,927.00,61.00,39.00,29.00,0.47,-1,-1,-1
4,3,556.00,62.00,54.00,42.00,0.43,-1,-1,-1
4,4,816.00,34.00,28.00,22.00,0.42,-1,-1,-1
4,5,897.00,52.00,30.00,21.00,0.42,-1,-1,-1
4,6,603.00,30.00,44.00,39.00,0.01,-1,-1,-1
5,1,508.00,83.00,68.00,55.00,0.47,-1,-1,-1
5,2,927.00,61.00,39.00,29.00,0.45,-1,-1,-1
5,3,552.00,64.00,54.00,43.00,0.37,-1,-1,-1
5,4,810.00,30.00,28.00,19.00,0.34,-1,-1,-1
5,5,897.00,51.00,30.00,22.00,0.35,-1,-1,-1
5,7,646.00,15.00,29.00,20.00,0.09,-1,-1,-1
6,1,489.00,92.00,74.00,59.00,0.44,-1,-1,-1
6,2,927.00,61.00,39.00,29.00,0.47,-1,-1,-1
6,3,542.00,67.00,53.00,43.00,0.34,-1,-1,-1
6,4,807.00,22.00,24.00,19.00,0.37,-1,-1,-1
6,5,897.00,51.00,31.00,22.00,0.44,-1,-1,-1
7,1,453.00,108.00,85.00,67.00,0.48,-1,-1,-1
7,2,926.00,61.00,40.00,29.00,0.47,-1,-1,-1
7,3,526.00,73.00,60.00,45.00,0.41,-1,-1,-1
7,4,804.00,17.00,22.00,16.00,0.29,-1,-1,-1
7,5,897.00,51.00,31.00,22.00,0.46,-1,-1,-1
8,1,394.00,133.00,107.00,83.00,0.48,-1,-1,-1
8,2,927.00,61.00,40.00,29.00,0.46,-1,-1,-1
8,3,504.00,81.00,70.00,51.00,0.45,-1,-1,-1
8,4,802.00,14.00,22.00,16.00,0.28,-1,-1,-1
8,5,896.00,51.00,32.00,22.00,0.46,-1,-1,-1
8,8,564.00,59.00,58.00,44.00,0.03,-1,-1,-1
8,9,606.00,27.00,42.00,31.00,0.01,-1,-1,-1
9,1,290.00,177.00,146.00,109.00,0.48,-1,-1,-1
9,2,926.00,61.00,42.00,29.00,0.44,-1,-1,-1
9,3,472.00,93.00,79.00,59.00,0.47,-1,-1,-1
9,4,798.00,10.00,22.00,15.00,0.15,-1,-1,-1
9,5,897.00,51.00,31.00,22.00,0.44,-1,-1,-1
9,9,592.00,36.00,44.00,33.00,0.04,-1,-1,-1
10,1,80.00,266.00,233.00,174.00,0.49,-1,-1,-1
10,2,927.00,61.00,40.00,29.00,0.45,-1,-1,-1
10,3,424.00,112.00,92.00,70.00,0.48,-1,-1,-1
10,4,797.00,6.00,18.00,14.00,0.21,-1,-1,-1
10,5,897.00,51.00,31.00,22.00,0.45,-1,-1,-1
10,9,578.00,38.00,49.00,39.00,0.13,-1,-1,-1
10,8,518.00,72.00,69.00,59.00,0.32,-1,-1,-1
10,10,674.00,30.00,32.00,28.00,0.08,-1,-1,-1
11,2,927.00,61.00,40.00,29.00,0.44,-1,-1,-1
11,3,346.00,142.00,120.00,90.00,0.48,-1,-1,-1
11,4,794.00,2.00,17.00,13.00,0.13,-1,-1,-1
11,5,897.00,51.00,31.00,22.00,0.44,-1,-1,-1
11,9,562.00,46.00,51.00,41.00,0.16,-1,-1,-1
11,8,489.00,87.00,76.00,60.00,0.37,-1,-1,-1
11,11,656.00,39.00,48.00,37.00,0.06,-1,-1,-1
12,2,927.00,61.00,40.00,29.00,0.41,-1,-1,-1
12,3,202.00,199.00,175.00,127.00,0.47,-1,-1,-1
12,5,897.00,51.00,31.00,22.00,0.43,-1,-1,-1
12,9,546.00,56.00,54.00,42.00,0.38,-1,-1,-1
12,8,444.00,107.00,89.00,65.00,0.46,-1,-1,-1
12,11,636.00,57.00,52.00,41.00,0.37,-1,-1,-1
12,10,680.00,28.00,32.00,29.00,0.08,-1,-1,-1
13,2,927.00,61.00,40.00,29.00,0.42,-1,-1,-1
13,3,0.00,326.00,198.00,227.00,0.50,-1,-1,-1
13,5,897.00,51.00,31.00,22.00,0.44,-1,-1,-1
13,9,519.00,68.00,61.00,47.00,0.44,-1,-1,-1
13,8,376.00,134.00,110.00,81.00,0.47,-1,-1,-1
13,11,602.00,81.00,63.00,51.00,0.45,-1,-1,-1
13,12,664.00,39.00,38.00,36.00,0.27,-1,-1,-1
14,2,928.00,61.00,40.00,29.00,0.04,-1,-1,-1
14,5,897.00,51.00,31.00,22.00,0.28,-1,-1,-1
14,9,478.00,86.00,73.00,53.00,0.47,-1,-1,-1
14,8,256.00,183.00,154.00,109.00,0.49,-1,-1,-1
14,11,550.00,118.00,84.00,78.00,0.48,-1,-1,-1
14,12,642.00,54.00,46.00,42.00,0.39,-1,-1,-1
14,13,656.00,8.00,28.00,26.00,0.02,-1,-1,-1
15,2,927.00,61.00,40.00,29.00,0.15,-1,-1,-1
15,5,897.00,51.00,31.00,22.00,0.39,-1,-1,-1
15,9,414.00,111.00,93.00,66.00,0.45,-1,-1,-1
15,8,0.00,288.00,262.00,186.00,0.50,-1,-1,-1
15,11,438.00,188.00,135.00,124.00,0.49,-1,-1,-1
15,14,608.00,77.00,56.00,52.00,0.46,-1,-1,-1
15,15,637.00,21.00,34.00,26.00,0.03,-1,-1,-1
16,2,927.00,62.00,40.00,28.00,0.25,-1,-1,-1
16,5,898.00,51.00,30.00,22.00,0.37,-1,-1,-1
16,9,312.00,151.00,126.00,91.00,0.48,-1,-1,-1
16,11,71.00,392.00,341.00,316.00,0.48,-1,-1,-1
16,15,614.00,31.00,40.00,33.00,0.18,-1,-1,-1
16,16,994.00,299.00,196.00,154.00,0.49,-1,-1,-1
16,17,552.00,112.00,80.00,76.00,0.46,-1,-1,-1
16,18,666.00,29.00,44.00,36.00,0.02,-1,-1,-1
17,2,928.00,61.00,38.00,29.00,0.37,-1,-1,-1
17,5,898.00,51.00,30.00,22.00,0.35,-1,-1,-1
17,9,101.00,229.00,203.00,142.00,0.50,-1,-1,-1
17,15,576.00,48.00,50.00,39.00,0.35,-1,-1,-1
17,16,909.00,164.00,103.00,88.00,0.48,-1,-1,-1
17,17,449.00,181.00,124.00,119.00,0.46,-1,-1,-1
17,18,652.00,38.00,50.00,46.00,0.22,-1,-1,-1
18,2,927.00,61.00,40.00,29.00,0.20,-1,-1,-1
18,5,898.00,51.00,30.00,22.00,0.38,-1,-1,-1
18,15,520.00,72.00,66.00,52.00,0.46,-1,-1,-1
18,16,866.00,108.00,68.00,55.00,0.47,-1,-1,-1
18,17,132.00,378.00,298.00,282.00,0.49,-1,-1,-1
18,18,630.00,55.00,56.00,51.00,0.37,-1,-1,-1
18,19,994.00,312.00,196.00,151.00,0.50,-1,-1,-1
19,2,928.00,61.00,39.00,29.00,0.33,-1,-1,-1
19,5,898.00,51.00,30.00,22.00,0.41,-1,-1,-1
19,15,419.00,116.00,96.00,71.00,0.46,-1,-1,-1
19,16,840.00,74.00,52.00,42.00,0.46,-1,-1,-1
19,18,598.00,80.00,68.00,62.00,0.45,-1,-1,-1
19,19,903.00,170.00,100.00,80.00,0.48,-1,-1,-1
20,2,927.00,61.00,40.00,29.00,0.42,-1,-1,-1
20,5,898.00,51.00,30.00,22.00,0.40,-1,-1,-1
20,15,192.00,203.00,183.00,123.00,0.48,-1,-1,-1
20,16,824.00,51.00,44.00,35.00,0.40,-1,-1,-1
20,18,535.00,120.00,97.00,97.00,0.48,-1,-1,-1
20,19,864.00,110.00,66.00,55.00,0.45,-1,-1,-1
21,2,926.00,61.00,40.00,29.00,0.45,-1,-1,-1
21,5,898.00,51.00,30.00,22.00,0.45,-1,-1,-1
21,16,812.00,34.00,38.00,29.00,0.24,-1,-1,-1
21,18,395.00,204.00,163.00,150.00,0.50,-1,-1,-1
21,19,839.00,76.00,51.00,42.00,0.47,-1,-1,-1
21,20,1001.00,294.00,176.00,144.00,0.49,-1,-1,-1
22,2,927.00,61.00,40.00,29.00,0.47,-1,-1,-1
22,5,899.00,51.00,29.00,22.00,0.44,-1,-1,-1
22,16,803.00,24.00,32.00,25.00,0.17,-1,-1,-1
22,18,0.00,485.00,314.00,233.00,0.48,-1,-1,-1
22,19,824.00,53.00,42.00,35.00,0.44,-1,-1,-1
22,20,916.00,170.00,96.00,78.00,0.48,-1,-1,-1
23,2,927.00,61.00,40.00,29.00,0.40,-1,-1,-1
23,5,899.00,52.00,29.00,21.00,0.34,-1,-1,-1
23,16,796.00,16.00,28.00,22.00,0.05,-1,-1,-1
23,19,815.00,38.00,33.00,28.00,0.43,-1,-1,-1
23,20,875.00,112.00,64.00,51.00,0.47,-1,-1,-1
23,21,988.00,282.00,167.00,124.00,0.48,-1,-1,-1
24,2,926.00,61.00,40.00,29.00,0.46,-1,-1,-1
24,5,896.00,51.00,32.00,22.00,0.42,-1,-1,-1
24,16,790.00,8.00,28.00,23.00,0.04,-1,-1,-1
24,19,807.00,27.00,30.00,23.00,0.35,-1,-1,-1
24,20,849.00,80.00,49.00,38.00,0.46,-1,-1,-1
24,21,917.00,168.00,96.00,67.00,0.46,-1,-1,-1
24,22,654.00,11.00,28.00,24.00,0.01,-1,-1,-1
25,2,928.00,61.00,38.00,29.00,0.44,-1,-1,-1
25,5,897.00,52.00,30.00,21.00,0.25,-1,-1,-1
25,16,787.00,3.00,27.00,20.00,0.01,-1,-1,-1
25,20,832.00,57.00,40.00,32.00,0.44,-1,-1,-1
25,21,880.00,113.00,66.00,50.00,0.45,-1,-1,-1
25,22,638.00,20.00,32.00,26.00,0.01,-1,-1,-1
