1,1,506.00,90.00,66.00,46.00,0.49,-1,-1,-1
1,2,603.00,88.00,60.00,57.00,0.49,-1,-1,-1
1,3,920.00,64.00,36.00,25.00,0.48,-1,-1,-1
1,4,558.00,66.00,48.00,39.00,0.48,-1,-1,-1
1,5,951.00,80.00,44.00,39.00,0.48,-1,-1,-1
1,6,581.00,48.00,42.00,40.00,0.25,-1,-1,-1
1,7,665.00,39.00,34.00,33.00,0.06,-1,-1,-1
2,1,506.00,90.00,66.00,46.00,0.49,-1,-1,-1
2,2,603.00,88.00,60.00,57.00,0.49,-1,-1,-1
2,3,920.00,64.00,36.00,25.00,0.48,-1,-1,-1
2,4,558.00,66.00,48.00,39.00,0.48,-1,-1,-1
2,5,951.00,80.00,44.00,39.00,0.48,-1,-1,-1
2,6,582.00,48.00,40.00,40.00,0.26,-1,-1,-1
2,7,665.00,39.00,34.00,33.00,0.06,-1,-1,-1
3,1,496.00,94.00,68.00,48.00,0.49,-1,-1,-1
3,2,592.00,96.00,65.00,62.00,0.48,-1,-1,-1
3,3,920.00,64.00,36.00,25.00,0.48,-1,-1,-1
3,4,556.00,66.00,50.00,39.00,0.48,-1,-1,-1
3,5,951.00,80.00,44.00,39.00,0.48,-1,-1,-1
3,6,581.00,48.00,42.00,41.00,0.19,-1,-1,-1
3,7,659.00,44.00,37.00,34.00,0.12,-1,-1,-1
3,8,620.00,34.00,28.00,28.00,0.01,-1,-1,-1
4,1,476.00,103.00,73.00,54.00,0.48,-1,-1,-1
4,2,572.00,110.00,74.00,70.00,0.49,-1,-1,-1
4,3,920.00,64.00,36.00,26.00,0.48,-1,-1,-1
4,4,556.00,66.00,49.00,39.00,0.47,-1,-1,-1
4,5,952.00,80.00,44.00,38.00,0.48,-1,-1,-1
4,6,582.00,47.00,42.00,41.00,0.08,-1,-1,-1
4,7,655.00,47.00,39.00,37.00,0.23,-1,-1,-1
5,1,438.00,119.00,86.00,61.00,0.48,-1,-1,-1
5,2,542.00,132.00,84.00,85.00,0.50,-1,-1,-1
5,3,920.00,64.00,36.00,26.00,0.48,-1,-1,-1
5,4,554.00,66.00,50.00,40.00,0.47,-1,-1,-1
5,5,951.00,80.00,44.00,38.00,0.48,-1,-1,-1
5,6,581.00,47.00,43.00,40.00,0.02,-1,-1,-1
5,7,651.00,51.00,40.00,38.00,0.32,-1,-1,-1
6,1,372.00,144.00,107.00,78.00,0.49,-1,-1,-1
6,2,488.00,170.00,110.00,110.00,0.50,-1,-1,-1
6,3,919.00,64.00,38.00,26.00,0.48,-1,-1,-1
6,4,548.00,69.00,52.00,41.00,0.47,-1,-1,-1
6,5,951.00,80.00,44.00,39.00,0.48,-1,-1,-1
6,6,580.00,47.00,44.00,41.00,0.03,-1,-1,-1
6,7,645.00,56.00,43.00,40.00,0.41,-1,-1,-1
7,1,251.00,195.00,150.00,105.00,0.50,-1,-1,-1
7,2,377.00,242.00,165.00,166.00,0.51,-1,-1,-1
7,3,919.00,64.00,38.00,26.00,0.48,-1,-1,-1
7,4,536.00,73.00,56.00,44.00,0.49,-1,-1,-1
7,5,951.00,80.00,44.00,39.00,0.48,-1,-1,-1
7,6,577.00,50.00,48.00,39.00,0.40,-1,-1,-1
7,7,637.00,62.00,47.00,44.00,0.44,-1,-1,-1
8,1,0.00,303.00,242.00,179.00,0.50,-1,-1,-1
8,3,919.00,64.00,38.00,26.00,0.48,-1,-1,-1
8,4,522.00,78.00,60.00,48.00,0.49,-1,-1,-1
8,5,951.00,80.00,44.00,39.00,0.47,-1,-1,-1
8,6,574.00,51.00,49.00,39.00,0.46,-1,-1,-1
8,7,624.00,72.00,54.00,49.00,0.48,-1,-1,-1
8,9,66.00,422.00,334.00,296.00,0.50,-1,-1,-1
9,3,919.00,64.00,38.00,26.00,0.48,-1,-1,-1
9,4,498.00,88.00,68.00,51.00,0.49,-1,-1,-1
9,5,951.00,80.00,44.00,39.00,0.47,-1,-1,-1
9,6,570.00,53.00,50.00,39.00,0.46,-1,-1,-1
9,7,606.00,85.00,62.00,57.00,0.48,-1,-1,-1
10,3,920.00,64.00,36.00,26.00,0.48,-1,-1,-1
10,4,460.00,101.00,78.00,57.00,0.49,-1,-1,-1
10,5,951.00,80.00,44.00,39.00,0.48,-1,-1,-1
10,6,560.00,58.00,53.00,41.00,0.46,-1,-1,-1
10,7,579.00,104.00,73.00,70.00,0.48,-1,-1,-1
11,3,919.00,64.00,38.00,26.00,0.48,-1,-1,-1
11,4,402.00,121.00,94.00,67.00,0.49,-1,-1,-1
11,5,951.00,80.00,44.00,39.00,0.48,-1,-1,-1
11,6,544.00,65.00,56.00,45.00,0.47,-1,-1,-1
11,7,533.00,131.00,94.00,90.00,0.49,-1,-1,-1
11,10,608.00,40.00,32.00,28.00,0.03,-1,-1,-1
12,3,919.00,64.00,38.00,26.00,0.48,-1,-1,-1
12,4,313.00,152.00,119.00,86.00,0.50,-1,-1,-1
12,5,952.00,80.00,44.00,39.00,0.48,-1,-1,-1
12,6,518.00,75.00,64.00,53.00,0.49,-1,-1,-1
12,7,452.00,180.00,130.00,126.00,0.50,-1,-1,-1
12,10,604.00,43.00,32.00,28.00,0.30,-1,-1,-1
12,11,564.00,54.00,46.00,34.00,0.33,-1,-1,-1
12,12,594.00,26.00,32.00,24.00,0.24,-1,-1,-1
13,3,919.00,64.00,38.00,26.00,0.48,-1,-1,-1
13,4,154.00,206.00,170.00,126.00,0.50,-1,-1,-1
13,5,952.00,80.00,44.00,38.00,0.48,-1,-1,-1
13,6,476.00,94.00,78.00,64.00,0.49,-1,-1,-1
13,7,277.00,275.00,217.00,216.00,0.50,-1,-1,-1
13,10,594.00,45.00,36.00,31.00,0.43,-1,-1,-1
13,11,549.00,59.00,50.00,36.00,0.46,-1,-1,-1
13,12,574.00,31.00,32.00,26.00,0.27,-1,-1,-1
13,13,1171.00,639.00,109.00,79.00,0.28,-1,-1,-1
13,14,624.00,34.00,32.00,25.00,0.04,-1,-1,-1
14,3,919.00,64.00,38.00,26.00,0.48,-1,-1,-1
14,5,951.00,80.00,44.00,38.00,0.48,-1,-1,-1
14,6,400.00,126.00,104.00,85.00,0.49,-1,-1,-1
14,10,580.00,50.00,40.00,33.00,0.45,-1,-1,-1
14,11,530.00,68.00,54.00,39.00,0.47,-1,-1,-1
14,12,552.00,39.00,36.00,29.00,0.40,-1,-1,-1
14,14,618.00,38.00,32.00,25.00,0.26,-1,-1,-1
14,15,938.00,244.00,131.00,103.00,0.49,-1,-1,-1
14,16,0.00,335.00,99.00,213.00,0.47,-1,-1,-1
14,17,0.00,543.00,252.00,177.00,0.44,-1,-1,-1
15,3,919.00,64.00,38.00,26.00,0.48,-1,-1,-1
15,5,951.00,80.00,44.00,38.00,0.48,-1,-1,-1
15,6,244.00,189.00,164.00,133.00,0.50,-1,-1,-1
15,10,560.00,57.00,48.00,36.00,0.47,-1,-1,-1
15,11,502.00,79.00,62.00,44.00,0.48,-1,-1,-1
15,12,525.00,48.00,43.00,33.00,0.45,-1,-1,-1
15,14,609.00,42.00,35.00,27.00,0.30,-1,-1,-1
15,15,868.00,135.00,72.00,57.00,0.47,-1,-1,-1
15,18,626.00,28.00,30.00,27.00,0.02,-1,-1,-1
15,19,678.00,35.00,27.00,26.00,0.01,-1,-1,-1
16,3,919.00,64.00,38.00,26.00,0.48,-1,-1,-1
16,5,952.00,80.00,44.00,38.00,0.47,-1,-1,-1
16,6,0.00,343.00,189.00,292.00,0.46,-1,-1,-1
16,10,544.00,66.00,48.00,40.00,0.48,-1,-1,-1
16,11,462.00,96.00,73.00,51.00,0.48,-1,-1,-1
16,12,490.00,60.00,55.00,37.00,0.48,-1,-1,-1
16,14,598.00,46.00,38.00,30.00,0.43,-1,-1,-1
16,15,836.00,86.00,49.00,39.00,0.46,-1,-1,-1
16,18,618.00,32.00,31.00,28.00,0.04,-1,-1,-1
16,19,670.00,40.00,32.00,30.00,0.04,-1,-1,-1
17,3,920.00,64.00,36.00,26.00,0.48,-1,-1,-1
17,5,951.00,80.00,44.00,38.00,0.47,-1,-1,-1
17,10,517.00,79.00,57.00,46.00,0.48,-1,-1,-1
17,11,401.00,119.00,91.00,63.00,0.48,-1,-1,-1
17,12,434.00,77.00,68.00,44.00,0.48,-1,-1,-1
17,14,582.00,54.00,43.00,33.00,0.47,-1,-1,-1
17,15,820.00,57.00,35.00,29.00,0.44,-1,-1,-1
17,18,604.00,34.00,36.00,33.00,0.20,-1,-1,-1
17,19,660.00,46.00,38.00,33.00,0.06,-1,-1,-1
18,3,920.00,64.00,36.00,26.00,0.48,-1,-1,-1
18,5,952.00,80.00,44.00,38.00,0.48,-1,-1,-1
18,10,478.00,96.00,69.00,52.00,0.48,-1,-1,-1
18,11,305.00,157.00,122.00,84.00,0.49,-1,-1,-1
18,12,330.00,105.00,96.00,58.00,0.47,-1,-1,-1
18,14,560.00,63.00,50.00,37.00,0.47,-1,-1,-1
18,15,809.00,40.00,29.00,22.00,0.38,-1,-1,-1
18,18,588.00,40.00,38.00,37.00,0.30,-1,-1,-1
18,19,650.00,53.00,42.00,37.00,0.26,-1,-1,-1
18,20,624.00,31.00,30.00,25.00,0.08,-1,-1,-1
18,21,647.00,21.00,24.00,23.00,0.07,-1,-1,-1
19,3,919.00,64.00,38.00,26.00,0.48,-1,-1,-1
19,5,952.00,80.00,44.00,39.00,0.46,-1,-1,-1
19,10,420.00,118.00,86.00,65.00,0.47,-1,-1,-1
19,11,128.00,229.00,187.00,131.00,0.48,-1,-1,-1
19,12,146.00,150.00,150.00,86.00,0.48,-1,-1,-1
19,14,533.00,76.00,57.00,42.00,0.48,-1,-1,-1
19,15,800.00,27.00,26.00,20.00,0.28,-1,-1,-1
19,18,566.00,48.00,46.00,40.00,0.37,-1,-1,-1
19,19,638.00,61.00,46.00,40.00,0.40,-1,-1,-1
19,20,613.00,36.00,32.00,27.00,0.13,-1,-1,-1
19,21,638.00,26.00,27.00,23.00,0.03,-1,-1,-1
20,3,921.00,64.00,36.00,26.00,0.47,-1,-1,-1
20,5,952.00,80.00,44.00,38.00,0.47,-1,-1,-1
20,10,326.00,153.00,114.00,85.00,0.49,-1,-1,-1
20,12,0.00,236.00,60.00,134.00,0.41,-1,-1,-1
20,14,495.00,92.00,69.00,49.00,0.49,-1,-1,-1
20,15,795.00,17.00,23.00,20.00,0.21,-1,-1,-1
20,18,538.00,59.00,50.00,45.00,0.47,-1,-1,-1
20,19,624.00,68.00,53.00,45.00,0.47,-1,-1,-1
20,20,597.00,43.00,36.00,29.00,0.40,-1,-1,-1
20,21,630.00,32.00,28.00,23.00,0.27,-1,-1,-1
20,22,0.00,391.00,66.00,226.00,0.38,-1,-1,-1
20,23,1160.00,561.00,120.00,158.00,0.35,-1,-1,-1
21,3,920.00,64.00,37.00,26.00,0.48,-1,-1,-1
21,5,952.00,80.00,44.00,38.00,0.47,-1,-1,-1
21,10,149.00,215.00,171.00,126.00,0.50,-1,-1,-1
21,14,436.00,115.00,86.00,61.00,0.49,-1,-1,-1
21,15,791.00,11.00,21.00,17.00,0.16,-1,-1,-1
21,18,496.00,72.00,64.00,54.00,0.49,-1,-1,-1
21,19,612.00,76.00,57.00,49.00,0.48,-1,-1,-1
21,20,577.00,51.00,42.00,33.00,0.45,-1,-1,-1
21,21,618.00,36.00,32.00,27.00,0.37,-1,-1,-1
21,23,992.00,298.00,156.00,119.00,0.50,-1,-1,-1
22,3,920.00,64.00,37.00,26.00,0.48,-1,-1,-1
22,5,956.00,80.00,40.00,38.00,0.45,-1,-1,-1
22,10,0.00,347.00,53.00,219.00,0.37,-1,-1,-1
22,14,343.00,152.00,116.00,80.00,0.49,-1,-1,-1
22,15,787.00,6.00,19.00,14.00,0.10,-1,-1,-1
22,18,437.00,91.00,78.00,65.00,0.49,-1,-1,-1
22,19,598.00,84.00,63.00,54.00,0.48,-1,-1,-1
22,20,548.00,62.00,50.00,39.00,0.48,-1,-1,-1
22,21,603.00,44.00,38.00,29.00,0.44,-1,-1,-1
22,23,918.00,190.00,96.00,76.00,0.46,-1,-1,-1
23,3,922.00,64.00,34.00,26.00,0.48,-1,-1,-1
23,5,951.00,80.00,44.00,39.00,0.48,-1,-1,-1
23,14,172.00,218.00,177.00,123.00,0.50,-1,-1,-1
23,15,784.00,2.00,20.00,15.00,0.05,-1,-1,-1
23,18,344.00,120.00,105.00,83.00,0.50,-1,-1,-1
23,19,590.00,93.00,64.00,58.00,0.48,-1,-1,-1
